% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
2341	1	5	4	0	0	7	0	1
2343	1	5	4	0	0	7	0	1
2344	1	6	12	0	0	7	0	1
2346	1	5	4	0	0	7	0	1
2348	1	5	4	0	0	7	0	1
2349	1	6	12	0	0	7	0	1
2351	1	5	4	0	0	7	0	1
2353	1	5	4	0	0	7	0	1
2354	1	6	12	0	0	7	0	1
2356	1	5	4	0	0	7	0	1
2358	1	5	4	0	0	7	0	1
2359	1	6	12	0	0	7	0	1
2361	1	5	4	0	0	7	0	1
2363	1	5	4	0	0	7	0	1
2364	1	6	12	0	0	7	0	1
2366	1	5	4	0	0	7	0	1
2368	1	5	4	0	0	7	0	1
2369	1	6	12	0	0	7	0	1
2371	1	5	4	0	0	7	0	1
2373	1	5	4	0	0	7	0	1
2374	1	6	12	0	0	7	0	1
2376	1	5	4	0	0	7	0	1
2378	1	5	4	0	0	7	0	1
2379	1	6	12	0	0	7	0	1
2381	1	5	4	0	0	7	0	1
2383	1	5	4	0	0	7	0	1
2384	1	6	12	0	0	7	0	1
2386	1	5	4	0	0	7	0	1
2388	1	5	4	0	0	7	0	1
2389	1	6	12	0	0	7	0	1
2391	1	5	4	0	0	7	0	1
2393	1	5	4	0	0	7	0	1
2394	1	6	12	0	0	7	0	1
2396	1	5	4	0	0	7	0	1
2398	1	5	4	0	0	7	0	1
2399	1	6	12	0	0	7	0	1
2401	1	5	4	0	0	7	0	1
2403	1	5	4	0	0	7	0	1
2404	1	6	12	0	0	7	0	1
2406	1	5	4	0	0	7	0	1
2408	1	5	4	0	0	7	0	1
2409	1	6	12	0	0	7	0	1
2409	1	7	2	0	0	7	0	1
2410	1	7	2	0	4	26	0	1
2411	1	5	4	0	2	18	0	1
2411	1	4	1	0	2	18	0	1
2412	1	7	2	0	0	7	0	1
2413	1	5	4	0	0	7	0	1
2414	1	6	12	0	0	7	0	1
2414	1	7	2	0	0	7	0	1
2415	1	7	2	0	4	26	0	1
2415	1	10	9	0	6	32	0	1
2416	1	5	4	0	2	18	0	1
2416	1	4	1	0	2	18	0	1
2417	1	7	2	0	0	7	0	1
2417	1	8	11	0	6	32	0	1
2417	1	10	9	0	4	26	0	1
2418	1	5	4	0	0	7	0	1
2418	1	6	12	0	0	7	0	1
2418	1	10	9	0	0	7	0	1
2419	1	7	2	0	0	7	0	1
2419	1	8	11	0	2	18	0	1
2420	1	7	2	0	0	7	0	1
2420	1	10	9	0	6	32	0	1
2421	1	6	12	0	2	18	0	1
2421	1	8	11	0	2	18	0	1
2421	1	4	1	0	0	7	0	1
2421	1	3	15	0	4	26	0	1
2422	1	7	2	0	0	7	0	1
2422	1	8	11	0	6	32	0	1
2422	1	10	9	0	4	26	0	1
2423	1	5	4	0	0	7	0	1
2423	1	6	12	0	0	7	0	1
2423	1	3	15	0	0	7	0	1
2423	1	1	16	0	2	18	0	1
2423	1	10	9	0	0	7	0	1
2424	1	7	2	0	0	7	0	1
2424	1	8	11	0	2	18	0	1
2425	1	7	2	0	2	18	0	1
2425	1	3	15	0	0	7	0	1
2425	1	1	16	0	2	18	0	1
2425	1	10	9	0	0	7	0	1
2426	1	6	12	0	2	18	0	1
2426	1	8	11	0	2	18	0	1
2426	1	3	15	0	4	26	0	1
2428	1	5	4	0	0	7	0	1
2428	1	6	12	0	0	7	0	1
2428	1	3	15	0	0	7	0	1
2428	1	1	16	0	2	18	0	1
2428	1	10	9	0	0	7	0	1
2430	1	3	15	0	0	7	0	1
2430	1	1	16	0	2	18	0	1
2431	1	6	12	0	2	18	0	1
2431	1	8	11	0	2	18	0	1
2432	1	8	11	0	2	18	0	1
2434	1	8	11	0	0	7	0	1
2435	1	7	2	0	0	7	0	1
2436	1	6	12	0	2	18	0	1
2436	1	8	11	0	2	18	0	1
2436	1	3	15	0	2	18	0	1
2437	1	8	11	0	2	18	0	1
2439	1	8	11	0	0	7	0	1
2440	1	7	2	0	0	7	0	1
2441	1	8	11	0	4	26	0	1
2441	1	3	15	0	2	18	0	1
2442	1	8	11	0	4	26	0	1
2444	1	8	11	0	0	7	0	1
2445	1	7	2	0	0	7	0	1
2446	1	8	11	0	2	18	0	1
2447	1	8	11	0	2	18	0	1
2449	1	8	11	0	0	7	0	1
2450	1	7	2	0	0	7	0	1
2451	1	8	11	0	4	26	0	1
2451	1	3	15	0	2	18	0	1
2452	1	8	11	0	2	18	0	1
2454	1	8	11	0	0	7	0	1
2455	1	7	2	0	0	7	0	1
2456	1	3	15	0	2	18	0	1
2457	1	8	11	0	2	18	0	1
2459	1	8	11	0	0	7	0	1
2460	1	7	2	0	0	7	0	1
2461	1	8	11	0	2	18	0	1
2464	1	8	11	0	0	7	0	1
2465	1	7	2	0	0	7	0	1
2466	1	8	11	0	2	18	0	1
2466	1	3	15	0	2	18	0	1
2469	1	8	11	0	0	7	0	1
2470	1	7	2	0	0	7	0	1
2471	1	3	15	0	2	18	0	1
2474	1	8	11	0	0	7	0	1
2475	1	7	2	0	0	7	0	1
2476	1	8	11	0	4	26	0	1
2476	1	3	15	0	2	18	0	1
2479	1	8	11	0	0	7	0	1
2480	1	7	2	0	0	7	0	1
2481	1	8	11	0	4	26	0	1
2484	1	8	11	0	0	7	0	1
2485	1	7	2	0	0	7	0	1
2486	1	8	11	0	2	18	0	1
2486	1	3	15	0	0	7	0	1
2489	1	8	11	0	0	7	0	1
2490	1	7	2	0	0	7	0	1
2491	1	8	11	0	2	18	0	1
2491	1	3	15	0	0	7	0	1
2494	1	8	11	0	0	7	0	1
2495	1	7	2	0	0	7	0	1
2499	1	8	11	0	0	7	0	1
2500	1	7	2	0	0	7	0	1
2501	1	8	11	0	6	32	0	1
2504	1	8	11	0	0	7	0	1
2505	1	7	2	0	0	7	0	1
2506	1	8	11	0	6	32	0	1
2509	1	8	11	0	0	7	0	1
2510	1	7	2	0	0	7	0	1
2511	1	8	11	0	0	7	0	1
2514	1	8	11	0	0	7	0	1
2515	1	7	2	0	0	7	0	1
2516	1	8	11	0	0	7	0	1
2519	1	8	11	0	0	7	0	1
2520	1	7	2	0	0	7	0	1
2521	1	8	11	0	0	7	0	1
2524	1	8	11	0	0	7	0	1
2525	1	7	2	0	0	7	0	1
2526	1	8	11	0	0	7	0	1
2529	1	8	11	0	0	7	0	1
2530	1	7	2	0	0	7	0	1
2531	1	8	11	0	0	7	0	1
2534	1	8	11	0	0	7	0	1
2535	1	7	2	0	0	7	0	1
2536	1	8	11	0	0	7	0	1
2539	1	8	11	0	0	7	0	1
2540	1	7	2	0	0	7	0	1
2541	1	8	11	0	0	7	0	1
2544	1	8	11	0	0	7	0	1
2545	1	7	2	0	0	7	0	1
2546	1	8	11	0	0	7	0	1
2549	1	8	11	0	0	7	0	1
2550	1	7	2	0	0	7	0	1
2551	1	8	11	0	0	7	0	1
2554	1	8	11	0	0	7	0	1
2555	1	7	2	0	0	7	0	1
2556	1	8	11	0	0	7	0	1
2559	1	8	11	0	0	7	0	1
2560	1	7	2	0	0	7	0	1
2561	1	8	11	0	0	7	0	1
2564	1	8	11	0	0	7	0	1
2565	1	7	2	0	0	7	0	1
2566	1	8	11	0	0	7	0	1
2569	1	8	11	0	0	7	0	1
2571	1	5	4	0	2	18	0	1
2571	1	7	2	0	2	18	0	1
2571	1	8	11	0	0	7	0	1
2573	1	5	4	0	8	49	0	1
2573	1	9	3	0	2	18	0	1
2574	1	5	4	0	2	18	0	1
2574	1	8	11	0	0	7	0	1
2575	1	10	9	0	6	32	0	1
2576	1	5	4	0	2	18	0	1
2576	1	7	2	0	2	18	0	1
2576	1	8	11	0	0	7	0	1
2577	1	8	11	0	4	26	0	1
2577	1	10	9	0	4	26	0	1
2578	1	5	4	0	8	49	0	1
2578	1	8	11	0	0	7	0	1
2578	1	9	3	0	2	18	0	1
2579	1	5	4	0	2	18	0	1
2579	1	8	11	0	0	7	0	1
2579	1	10	9	0	2	18	0	1
2580	1	10	9	0	6	32	0	1
2581	1	5	4	0	4	26	0	1
2581	1	7	2	0	0	7	0	1
2582	1	8	11	0	4	26	0	1
2582	1	10	9	0	4	26	0	1
2583	1	8	11	0	0	7	0	1
2583	1	9	3	0	4	26	0	1
2584	1	5	4	0	4	26	0	1
2584	1	10	9	0	2	18	0	1
2586	1	5	4	0	0	7	0	1
2586	1	7	2	0	2	18	0	1
2587	1	8	11	0	2	18	0	1
2588	1	5	4	0	2	18	0	1
2590	1	10	9	0	2	18	0	1
2591	1	5	4	0	2	18	0	1
2593	1	5	4	0	2	18	0	1
2595	1	10	9	0	2	18	0	1
2598	1	5	4	0	0	7	0	1
2600	1	10	9	0	4	26	0	1
2605	1	10	9	0	4	26	0	1
2615	1	10	9	0	2	18	0	1
2620	1	10	9	0	2	18	0	1
2625	1	10	9	0	2	18	0	1
2630	1	10	9	0	0	7	0	1
2727	1	4	1	0	0	7	0	1
2729	1	9	3	0	2	18	0	1
2730	1	5	4	0	2	18	0	1
2730	1	7	2	0	2	18	0	1
2730	1	9	3	0	4	26	0	1
2731	1	5	4	0	4	26	0	1
2732	1	4	1	0	0	7	0	1
2733	1	5	4	0	4	26	0	1
2733	1	9	3	0	2	18	0	1
2734	1	9	3	0	2	18	0	1
2735	1	5	4	0	2	18	0	1
2735	1	7	2	0	2	18	0	1
2735	1	9	3	0	4	26	0	1
2736	1	5	4	0	4	26	0	1
2737	1	4	1	0	0	7	0	1
2738	1	5	4	0	4	26	0	1
2738	1	6	12	0	4	26	0	1
2738	1	8	11	0	0	7	0	1
2738	1	9	3	0	2	18	0	1
2738	1	10	9	0	2	18	0	1
2739	1	6	12	0	2	18	0	1
2739	1	8	11	0	4	26	0	1
2739	1	9	3	0	0	7	0	1
2739	1	10	9	0	4	26	0	1
2740	1	9	3	0	8	49	0	1
2741	1	5	4	0	0	7	0	1
2742	1	6	12	0	2	18	0	1
2742	1	4	1	0	0	7	0	1
2742	1	3	15	0	2	18	0	1
2743	1	6	12	0	4	26	0	1
2743	1	8	11	0	0	7	0	1
2743	1	9	3	0	2	18	0	1
2743	1	10	9	0	2	18	0	1
2744	1	6	12	0	2	18	0	1
2744	1	8	11	0	4	26	0	1
2744	1	10	9	0	4	26	0	1
2745	1	7	2	0	0	7	0	1
2746	1	5	4	0	0	7	0	1
2747	1	6	12	0	2	18	0	1
2747	1	4	1	0	0	7	0	1
2747	1	3	15	0	2	18	0	1
2748	1	5	4	0	0	7	0	1
2748	1	6	12	0	0	7	0	1
2748	1	10	9	0	2	18	0	1
2749	1	6	12	0	2	18	0	1
2749	1	8	11	0	4	26	0	1
2750	1	7	2	0	0	7	0	1
2750	1	9	3	0	2	18	0	1
2751	1	5	4	0	0	7	0	1
2752	1	6	12	0	4	26	0	1
2753	1	5	4	0	0	7	0	1
2753	1	9	3	0	0	7	0	1
2754	1	6	12	0	0	7	0	1
2754	1	8	11	0	10	57	0	1
2755	1	7	2	0	0	7	0	1
2755	1	9	3	0	2	18	0	1
2756	1	5	4	0	0	7	0	1
2758	1	9	3	0	0	7	0	1
2758	1	10	9	0	6	32	0	1
2759	1	6	12	0	4	26	0	1
2761	1	5	4	0	0	7	0	1
2762	1	6	12	0	8	49	0	1
2763	1	9	3	0	0	7	0	1
2763	1	10	9	0	6	32	0	1
2765	1	9	3	0	0	7	0	1
2766	1	5	4	0	0	7	0	1
2767	1	6	12	0	8	49	0	1
2769	1	6	12	0	0	7	0	1
2770	1	9	3	0	0	7	0	1
2771	1	5	4	0	0	7	0	1
2772	1	6	12	0	0	7	0	1
2773	1	10	9	0	4	26	0	1
2774	1	6	12	0	0	7	0	1
2775	1	9	3	0	0	7	0	1
2776	1	5	4	0	0	7	0	1
2778	1	10	9	0	4	26	0	1
2779	1	6	12	0	0	7	0	1
2780	1	9	3	0	0	7	0	1
2781	1	5	4	0	0	7	0	1
2783	1	10	9	0	8	49	0	1
2784	1	6	12	0	0	7	0	1
2785	1	9	3	0	0	7	0	1
2786	1	5	4	0	0	7	0	1
2788	1	10	9	0	4	26	0	1
2789	1	6	12	0	0	7	0	1
2790	1	9	3	0	0	7	0	1
2791	1	5	4	0	0	7	0	1
2794	1	6	12	0	0	7	0	1
2795	1	9	3	0	0	7	0	1
2796	1	5	4	0	0	7	0	1
2798	1	10	9	0	0	7	0	1
2799	1	6	12	0	0	7	0	1
2800	1	9	3	0	0	7	0	1
2801	1	5	4	0	0	7	0	1
2803	1	10	9	0	0	7	0	1
2804	1	6	12	0	0	7	0	1
2805	1	9	3	0	0	7	0	1
2806	1	5	4	0	0	7	0	1
2808	1	10	9	0	0	7	0	1
2809	1	6	12	0	0	7	0	1
2810	1	9	3	0	0	7	0	1
2811	1	5	4	0	0	7	0	1
2813	1	10	9	0	0	7	0	1
2814	1	6	12	0	0	7	0	1
2815	1	9	3	0	0	7	0	1
2816	1	5	4	0	0	7	0	1
2818	1	10	9	0	0	7	0	1
2819	1	6	12	0	0	7	0	1
2820	1	9	3	0	0	7	0	1
2821	1	5	4	0	0	7	0	1
2823	1	10	9	0	0	7	0	1
2824	1	6	12	0	0	7	0	1
2825	1	9	3	0	0	7	0	1
2826	1	5	4	0	0	7	0	1
2828	1	10	9	0	0	7	0	1
2829	1	6	12	0	0	7	0	1
2830	1	9	3	0	0	7	0	1
2831	1	5	4	0	0	7	0	1
2833	1	10	9	0	0	7	0	1
2834	1	6	12	0	0	7	0	1
2835	1	9	3	0	0	7	0	1
2836	1	5	4	0	0	7	0	1
2838	1	10	9	0	0	7	0	1
2839	1	6	12	0	0	7	0	1
2840	1	9	3	0	0	7	0	1
2841	1	5	4	0	0	7	0	1
2843	1	10	9	0	0	7	0	1
2844	1	6	12	0	0	7	0	1
2845	1	9	3	0	0	7	0	1
2846	1	5	4	0	0	7	0	1
2848	1	10	9	0	0	7	0	1
2849	1	6	12	0	0	7	0	1
2850	1	9	3	0	0	7	0	1
2851	1	5	4	0	0	7	0	1
2853	1	10	9	0	0	7	0	1
2854	1	6	12	0	0	7	0	1
2855	1	9	3	0	0	7	0	1
2856	1	5	4	0	0	7	0	1
2858	1	10	9	0	0	7	0	1
2859	1	6	12	0	0	7	0	1
2860	1	9	3	0	0	7	0	1
2861	1	5	4	0	0	7	0	1
2863	1	10	9	0	0	7	0	1
2864	1	6	12	0	0	7	0	1
2865	1	9	3	0	0	7	0	1
2866	1	5	4	0	0	7	0	1
2868	1	10	9	0	0	7	0	1
2869	1	6	12	0	0	7	0	1
2870	1	9	3	0	0	7	0	1
2871	1	5	4	0	0	7	0	1
2873	1	10	9	0	0	7	0	1
2874	1	6	12	0	0	7	0	1
2875	1	9	3	0	0	7	0	1
2876	1	5	4	0	0	7	0	1
2878	1	10	9	0	0	7	0	1
2879	1	6	12	0	0	7	0	1
2880	1	9	3	0	0	7	0	1
2881	1	5	4	0	0	7	0	1
2883	1	10	9	0	0	7	0	1
2884	1	6	12	0	0	7	0	1
2885	1	9	3	0	0	7	0	1
2886	1	5	4	0	0	7	0	1
2888	1	10	9	0	0	7	0	1
2889	1	6	12	0	0	7	0	1
2889	1	7	2	0	2	18	0	1
2889	1	9	3	0	0	7	0	1
2890	1	7	2	0	4	26	0	1
2890	1	9	3	0	2	18	0	1
2890	1	4	1	0	4	26	0	1
2891	1	9	3	0	2	18	0	1
2892	1	7	2	0	2	18	0	1
2893	1	9	3	0	6	32	0	1
2893	1	10	9	0	0	7	0	1
2894	1	6	12	0	0	7	0	1
2894	1	7	2	0	2	18	0	1
2894	1	9	3	0	0	7	0	1
2895	1	7	2	0	4	26	0	1
2895	1	9	3	0	2	18	0	1
2895	1	4	1	0	4	26	0	1
2895	1	10	9	0	0	7	0	1
2896	1	9	3	0	2	18	0	1
2897	1	7	2	0	2	18	0	1
2898	1	6	12	0	4	26	0	1
2898	1	9	3	0	6	32	0	1
2898	1	2	10	0	0	7	0	1
2899	1	6	12	0	4	26	0	1
2899	1	10	9	0	2	18	0	1
2900	1	7	2	0	2	18	0	1
2900	1	4	1	0	6	32	0	1
2900	1	2	10	0	0	7	0	1
2900	1	10	9	0	0	7	0	1
2902	1	7	2	0	0	7	0	1
2903	1	6	12	0	4	26	0	1
2903	1	2	10	0	0	7	0	1
2904	1	10	9	0	2	18	0	1
2905	1	7	2	0	4	26	0	1
2905	1	9	3	0	2	18	0	1
2905	1	2	10	0	0	7	0	1
2906	1	9	3	0	0	7	0	1
2908	1	6	12	0	2	18	0	1
2908	1	9	3	0	6	32	0	1
2909	1	10	9	0	2	18	0	1
2910	1	9	3	0	2	18	0	1
2911	1	9	3	0	0	7	0	1
2913	1	6	12	0	0	7	0	1
2913	1	9	3	0	6	32	0	1
2914	1	10	9	0	2	18	0	1
2915	1	7	2	0	2	18	0	1
2915	1	9	3	0	0	7	0	1
2916	1	9	3	0	0	7	0	1
2918	1	9	3	0	0	7	0	1
2919	1	10	9	0	0	7	0	1
2920	1	7	2	0	2	18	0	1
2920	1	9	3	0	4	26	0	1
2921	1	9	3	0	0	7	0	1
2923	1	9	3	0	4	26	0	1
2924	1	10	9	0	2	18	0	1
2925	1	7	2	0	0	7	0	1
2926	1	9	3	0	0	7	0	1
2928	1	9	3	0	4	26	0	1
2929	1	10	9	0	2	18	0	1
2930	1	7	2	0	2	18	0	1
2931	1	9	3	0	0	7	0	1
2933	1	9	3	0	0	7	0	1
2934	1	10	9	0	2	18	0	1
2935	1	7	2	0	2	18	0	1
2936	1	9	3	0	0	7	0	1
2939	1	10	9	0	0	7	0	1
2941	1	9	3	0	0	7	0	1
2946	1	9	3	0	0	7	0	1
2951	1	9	3	0	0	7	0	1
2956	1	9	3	0	0	7	0	1
2961	1	9	3	0	0	7	0	1
2966	1	9	3	0	0	7	0	1
2971	1	9	3	0	0	7	0	1
2976	1	9	3	0	0	7	0	1
2981	1	9	3	0	0	7	0	1
2986	1	9	3	0	0	7	0	1
2991	1	9	3	0	0	7	0	1
2996	1	9	3	0	0	7	0	1
3001	1	9	3	0	0	7	0	1
