% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
4.682	1	9	469	3	3	28	2196	0	0
4.683	1	9	469	4	3	28	2196	0	0
4.684	1	9	469	5	3	28	2196	0	0
4.685	1	9	469	6	3	28	2196	0	0
4.686	1	9	469	7	3	22	1383	0	0
4.687	1	9	469	8	3	22	1383	0	0
4.688	1	10	469	9	9	14	775	0	0
4.689	1	10	469	10	9	20	1191	0	0
4.69	1	10	470	1	9	20	1191	0	0
4.691	1	10	470	2	9	20	1191	0	0
4.692	1	10	470	3	9	20	1191	0	0
4.693	1	10	470	4	9	18	967	0	0
4.694	1	10	470	5	9	18	967	0	0
4.695	1	7	470	6	2	22	1383	0	0
4.696	1	7	470	7	2	20	1191	0	0
4.697	1	10	470	8	9	14	775	0	0
4.698	1	10	470	9	9	14	775	0	0
4.699	1	8	470	10	11	22	1383	0	0
4.7	1	8	471	1	11	22	1383	0	0
4.701	1	10	471	2	9	22	1383	0	0
4.702	1	10	471	3	9	22	1383	0	0
4.703	1	10	471	4	9	22	1383	0	0
4.704	1	10	471	5	9	22	1383	0	0
4.705	1	6	471	6	12	24	1620	0	0
4.706	1	6	471	7	12	24	1620	0	0
4.707	1	10	471	8	9	16	903	0	0
4.708	1	10	471	9	9	16	903	0	0
4.709	1	10	471	10	9	16	903	0	0
4.71	1	10	472	1	9	16	903	0	0
4.711	1	9	472	2	3	22	1383	0	0
4.712	1	8	472	3	11	24	1620	0	0
4.713	1	8	472	4	11	22	1383	0	0
4.714	1	9	472	5	3	24	1620	0	0
4.715	1	9	472	6	3	24	1620	0	0
4.716	1	9	472	7	3	20	1191	0	0
4.717	1	8	472	8	11	24	1620	0	0
4.718	1	8	472	9	11	24	1620	0	0
4.719	1	10	472	10	9	16	903	0	0
4.72	1	10	473	1	9	16	903	0	0
4.721	1	10	473	2	9	20	1191	0	0
4.722	1	10	473	3	9	20	1191	0	0
4.723	1	10	473	4	9	20	1191	0	0
4.724	1	10	473	5	9	20	1191	0	0
4.725	1	10	473	6	9	14	775	0	0
4.726	1	10	473	7	9	14	775	0	0
4.727	1	10	473	8	9	22	1383	0	0
4.728	1	10	473	9	9	22	1383	0	0
4.729	1	10	473	10	9	22	1383	0	0
4.73	1	10	474	1	9	22	1383	0	0
4.731	1	6	474	2	12	22	1383	0	0
4.732	1	9	474	3	3	24	1620	0	0
4.733	1	9	474	4	3	24	1620	0	0
4.734	1	9	474	5	3	28	2196	0	0
4.735	1	9	474	6	3	28	2196	0	0
4.736	1	9	474	7	3	24	1620	0	0
4.737	1	10	474	8	9	20	1191	0	0
4.738	1	10	474	9	9	20	1191	0	0
4.739	1	10	474	10	9	22	1383	0	0
4.74	1	10	475	1	9	22	1383	0	0
4.741	1	10	475	2	9	18	967	0	0
4.742	1	10	475	3	9	18	967	0	0
4.743	1	10	475	4	9	16	903	0	0
4.744	1	10	475	5	9	16	903	0	0
4.745	1	9	475	6	3	22	1383	0	0
4.746	1	9	475	7	3	22	1383	0	0
4.747	1	10	475	8	9	18	967	0	0
4.748	1	10	475	9	9	18	967	0	0
4.749	1	10	475	10	9	22	1383	0	0
4.75	1	10	476	1	9	22	1383	0	0
4.751	1	9	476	2	3	22	1383	0	0
4.752	1	10	476	3	9	12	597	0	0
4.753	1	7	476	4	2	20	1191	0	0
4.754	1	9	476	5	3	14	775	0	0
4.755	1	10	476	6	9	20	1191	0	0
4.756	1	10	476	7	9	20	1191	0	0
4.757	1	10	476	8	9	18	967	0	0
4.758	1	10	476	9	9	18	967	0	0
4.759	1	9	476	10	3	18	967	0	0
4.76	1	9	477	1	3	18	967	0	0
4.761	1	10	477	2	9	22	1383	0	0
4.762	1	10	477	3	9	22	1383	0	0
4.763	1	10	477	4	9	20	1191	0	0
4.764	1	10	477	5	9	20	1191	0	0
4.765	1	10	477	6	9	24	1620	0	0
4.766	1	10	477	7	9	24	1620	0	0
4.767	1	10	477	8	9	22	1383	0	0
4.768	1	10	477	9	9	22	1383	0	0
4.769	1	10	477	10	9	22	1383	0	0
4.77	1	10	478	1	9	22	1383	0	0
4.771	1	10	478	2	9	18	967	0	0
4.772	1	10	478	3	9	18	967	0	0
4.773	1	10	478	4	9	18	967	0	0
4.774	1	10	478	5	9	18	967	0	0
4.775	1	10	478	6	9	24	1620	0	0
4.776	1	10	478	7	9	24	1620	0	0
4.777	1	10	478	8	9	24	1620	0	0
4.778	1	10	478	9	9	24	1620	0	0
4.779	1	10	478	10	9	24	1620	0	0
4.78	1	10	479	1	9	24	1620	0	0
4.781	1	10	479	2	9	14	775	0	0
4.782	1	10	479	3	9	14	775	0	0
4.783	1	10	479	4	9	16	903	0	0
4.784	1	10	479	5	9	16	903	0	0
4.785	1	9	479	6	3	22	1383	0	0
4.786	1	10	479	7	9	14	775	0	0
4.787	1	9	479	8	3	20	1191	0	0
4.788	1	9	479	9	3	24	1620	0	0
4.789	1	9	479	10	3	24	1620	0	0
4.79	1	9	480	1	3	24	1620	0	0
4.791	1	10	480	2	9	20	1191	0	0
4.792	1	10	480	3	9	20	1191	0	0
4.793	1	10	480	4	9	24	1620	0	0
4.794	1	10	480	5	9	24	1620	0	0
4.795	1	10	480	6	9	24	1620	0	0
4.796	1	10	480	7	9	24	1620	0	0
4.797	1	9	480	8	3	26	1836	0	0
4.798	1	9	480	9	3	22	1383	0	0
4.799	1	9	480	10	3	22	1383	0	0
4.8	1	8	481	1	11	22	1383	0	0
4.801	1	5	481	2	4	22	1383	0	0
4.802	1	7	481	3	2	20	1191	0	0
4.803	1	10	481	4	9	16	903	0	0
4.804	1	10	481	5	9	16	903	0	0
4.805	1	10	481	6	9	16	903	0	0
4.806	1	10	481	7	9	16	903	0	0
4.807	1	10	481	8	9	8	421	0	0
4.808	1	9	481	9	3	20	1191	0	0
4.809	1	10	481	10	9	22	1383	0	0
4.81	1	10	482	1	9	22	1383	0	0
4.811	1	10	482	2	9	22	1383	0	0
4.812	1	10	482	3	9	22	1383	0	0
4.813	1	10	482	4	9	18	967	0	0
4.814	1	10	482	5	9	18	967	0	0
4.815	1	10	482	6	9	12	597	0	0
4.816	1	9	482	7	3	20	1191	0	0
4.817	1	9	482	8	3	20	1191	0	0
4.818	1	9	482	9	3	18	967	0	0
4.819	1	10	482	10	9	18	967	0	0
4.82	1	10	483	1	9	18	967	0	0
4.821	1	10	483	2	9	22	1383	0	0
4.822	1	10	483	3	9	22	1383	0	0
4.823	1	9	483	4	3	24	1620	0	0
4.824	1	9	483	5	3	24	1620	0	0
4.825	1	10	483	6	9	22	1383	0	0
4.826	1	10	483	7	9	22	1383	0	0
4.827	1	7	483	8	2	22	1383	0	0
4.828	1	7	483	9	2	24	1620	0	0
4.829	1	10	483	10	9	28	2196	0	0
4.83	1	10	484	1	9	28	2196	0	0
4.831	1	10	484	2	9	28	2196	0	0
4.832	1	10	484	3	9	28	2196	0	0
4.833	1	10	484	4	9	14	775	0	0
4.834	1	10	484	5	9	14	775	0	0
4.835	1	10	484	6	9	28	2196	0	0
4.836	1	10	484	7	9	28	2196	0	0
4.837	1	10	484	8	9	24	1620	0	0
4.838	1	10	484	9	9	24	1620	0	0
4.839	1	10	484	10	9	20	1191	0	0
4.84	1	10	485	1	9	20	1191	0	0
4.841	1	10	485	2	9	24	1620	0	0
4.842	1	10	485	3	9	24	1620	0	0
4.843	1	10	485	4	9	18	967	0	0
4.844	1	10	485	5	9	18	967	0	0
4.845	1	10	485	6	9	22	1383	0	0
4.846	1	10	485	7	9	22	1383	0	0
4.847	1	10	485	8	9	14	775	0	0
4.848	1	10	485	9	9	14	775	0	0
4.849	1	10	485	10	9	14	775	0	0
4.85	1	9	486	1	3	24	1620	0	0
4.851	1	9	486	2	3	24	1620	0	0
4.852	1	10	486	3	9	16	903	0	0
4.853	1	5	486	4	4	26	1836	0	0
4.854	1	9	486	5	3	24	1620	0	0
4.855	1	9	486	6	3	24	1620	0	0
4.856	1	9	486	7	3	28	2196	0	0
4.857	1	10	486	8	9	22	1383	0	0
4.858	1	10	486	9	9	22	1383	0	0
4.859	1	5	486	10	4	26	1836	0	0
4.86	1	9	487	1	3	22	1383	0	0
4.861	1	10	487	2	9	22	1383	0	0
4.862	1	10	487	3	9	22	1383	0	0
4.863	1	10	487	4	9	20	1191	0	0
4.864	1	10	487	5	9	20	1191	0	0
4.865	1	8	487	6	11	20	1191	0	0
4.866	1	8	487	7	11	20	1191	0	0
4.867	1	8	487	8	11	18	967	0	0
4.868	1	9	487	9	3	20	1191	0	0
4.869	1	9	487	10	3	20	1191	0	0
4.87	1	9	488	1	3	22	1383	0	0
4.871	1	9	488	2	3	22	1383	0	0
4.872	1	10	488	3	9	14	775	0	0
4.873	1	10	488	4	9	18	967	0	0
4.874	1	10	488	5	9	18	967	0	0
4.875	1	10	488	6	9	20	1191	0	0
4.876	1	10	488	7	9	20	1191	0	0
4.877	1	8	488	8	11	22	1383	0	0
4.878	1	9	488	9	3	20	1191	0	0
4.879	1	8	488	10	11	24	1620	0	0
4.88	1	9	489	1	3	24	1620	0	0
4.881	1	9	489	2	3	24	1620	0	0
4.882	1	8	489	3	11	26	1836	0	0
4.883	1	10	489	4	9	14	775	0	0
4.884	1	10	489	5	9	14	775	0	0
4.885	1	10	489	6	9	18	967	0	0
4.886	1	9	489	7	3	24	1620	0	0
4.887	1	10	489	8	9	22	1383	0	0
4.888	1	10	489	9	9	22	1383	0	0
4.889	1	10	489	10	9	16	903	0	0
4.89	1	9	490	1	3	24	1620	0	0
4.891	1	9	490	2	3	24	1620	0	0
4.892	1	9	490	3	3	26	1836	0	0
4.893	1	9	490	4	3	26	1836	0	0
4.894	1	9	490	5	3	18	967	0	0
4.895	1	10	490	6	9	24	1620	0	0
4.896	1	10	490	7	9	24	1620	0	0
4.897	1	10	490	8	9	26	1836	0	0
4.898	1	10	490	9	9	26	1836	0	0
4.899	1	10	490	10	9	14	775	0	0
4.9	1	10	491	1	9	14	775	0	0
4.901	1	10	491	2	9	22	1383	0	0
4.902	1	10	491	3	9	22	1383	0	0
4.903	1	10	491	4	9	22	1383	0	0
4.904	1	10	491	5	9	22	1383	0	0
4.905	1	9	491	6	3	22	1383	0	0
4.906	1	9	491	7	3	22	1383	0	0
4.907	1	9	491	8	3	22	1383	0	0
4.908	1	9	491	9	3	22	1383	0	0
4.909	1	9	491	10	3	22	1383	0	0
4.91	1	8	492	1	11	20	1191	0	0
4.911	1	8	492	2	11	22	1383	0	0
4.912	1	9	492	3	3	20	1191	0	0
4.913	1	10	492	4	9	16	903	0	0
4.914	1	10	492	5	9	16	903	0	0
4.915	1	10	492	6	9	18	967	0	0
4.916	1	10	492	7	9	18	967	0	0
4.917	1	10	492	8	9	22	1383	0	0
4.918	1	10	492	9	9	22	1383	0	0
4.919	1	10	492	10	9	24	1620	0	0
4.92	1	10	493	1	9	24	1620	0	0
4.921	1	10	493	2	9	22	1383	0	0
4.922	1	10	493	3	9	22	1383	0	0
4.923	1	10	493	4	9	20	1191	0	0
4.924	1	10	493	5	9	20	1191	0	0
4.925	1	10	493	6	9	24	1620	0	0
4.926	1	10	493	7	9	24	1620	0	0
4.927	1	10	493	8	9	20	1191	0	0
4.928	1	10	493	9	9	20	1191	0	0
4.929	1	10	493	10	9	20	1191	0	0
4.93	1	10	494	1	9	20	1191	0	0
4.931	1	10	494	2	9	22	1383	0	0
4.932	1	10	494	3	9	22	1383	0	0
4.933	1	10	494	4	9	22	1383	0	0
4.934	1	10	494	5	9	22	1383	0	0
4.935	1	10	494	6	9	22	1383	0	0
4.936	1	10	494	7	9	22	1383	0	0
4.937	1	9	494	8	3	20	1191	0	0
4.938	1	9	494	9	3	22	1383	0	0
4.939	1	10	494	10	9	18	967	0	0
4.94	1	10	495	1	9	18	967	0	0
4.941	1	10	495	2	9	20	1191	0	0
4.942	1	10	495	3	9	20	1191	0	0
4.943	1	9	495	4	3	16	903	0	0
4.944	1	4	495	5	1	20	1191	0	0
4.945	1	10	495	6	9	20	1191	0	0
4.946	1	10	495	7	9	20	1191	0	0
4.947	1	10	495	8	9	22	1383	0	0
4.948	1	10	495	9	9	22	1383	0	0
4.949	1	10	495	10	9	22	1383	0	0
4.95	1	10	496	1	9	22	1383	0	0
4.951	1	10	496	2	9	22	1383	0	0
4.952	1	10	496	3	9	22	1383	0	0
4.953	1	10	496	4	9	22	1383	0	0
4.954	1	10	496	5	9	22	1383	0	0
4.955	1	10	496	6	9	12	597	0	0
4.956	1	9	496	7	3	20	1191	0	0
4.957	1	10	496	8	9	20	1191	0	0
4.958	1	10	496	9	9	20	1191	0	0
4.959	1	10	496	10	9	28	2196	0	0
4.96	1	10	497	1	9	28	2196	0	0
4.961	1	10	497	2	9	24	1620	0	0
4.962	1	10	497	3	9	24	1620	0	0
4.963	1	9	497	4	3	20	1191	0	0
4.964	1	9	497	5	3	22	1383	0	0
4.965	1	10	497	6	9	22	1383	0	0
4.966	1	10	497	7	9	22	1383	0	0
4.967	1	10	497	8	9	16	903	0	0
4.968	1	10	497	9	9	16	903	0	0
4.969	1	8	497	10	11	22	1383	0	0
4.97	1	8	498	1	11	22	1383	0	0
4.971	1	10	498	2	9	14	775	0	0
4.972	1	10	498	3	9	14	775	0	0
4.973	1	10	498	4	9	14	775	0	0
4.974	1	10	498	5	9	14	775	0	0
4.975	1	8	498	6	11	20	1191	0	0
4.976	1	9	498	7	3	20	1191	0	0
4.977	1	10	498	8	9	20	1191	0	0
4.978	1	10	498	9	9	20	1191	0	0
4.979	1	10	498	10	9	24	1620	0	0
4.98	1	10	499	1	9	24	1620	0	0
4.981	1	10	499	2	9	18	967	0	0
4.982	1	10	499	3	9	18	967	0	0
4.983	1	10	499	4	9	16	903	0	0
4.984	1	9	499	5	3	24	1620	0	0
4.985	1	9	499	6	3	24	1620	0	0
4.986	1	9	499	7	3	24	1620	0	0
4.987	1	9	499	8	3	24	1620	0	0
4.988	1	8	499	9	11	18	967	0	0
4.989	1	8	499	10	11	24	1620	0	0
4.99	1	8	500	1	11	24	1620	0	0
4.991	1	9	500	2	3	20	1191	0	0
4.992	1	8	500	3	11	22	1383	0	0
4.993	1	10	500	4	9	16	903	0	0
4.994	1	10	500	5	9	16	903	0	0
4.995	1	10	500	6	9	20	1191	0	0
4.996	1	10	500	7	9	20	1191	0	0
4.997	1	9	500	8	3	22	1383	0	0
4.998	1	8	500	9	11	22	1383	0	0
4.999	1	10	500	10	9	22	1383	0	0
5	1	10	501	1	9	22	1383	0	0
5.001	1	10	501	2	9	24	1620	0	0
5.002	1	10	501	3	9	24	1620	0	0
5.003	1	10	501	4	9	20	1191	0	0
5.004	1	10	501	5	9	20	1191	0	0
5.005	1	10	501	6	9	20	1191	0	0
5.006	1	10	501	7	9	20	1191	0	0
5.007	1	10	501	8	9	20	1191	0	0
5.008	1	10	501	9	9	20	1191	0	0
5.009	1	10	501	10	9	20	1191	0	0
5.01	1	10	502	1	9	20	1191	0	0
5.011	1	10	502	2	9	20	1191	0	0
5.012	1	10	502	3	9	20	1191	0	0
5.013	1	9	502	4	3	20	1191	0	0
5.014	1	8	502	5	11	22	1383	0	0
5.015	1	8	502	6	11	22	1383	0	0
5.016	1	8	502	7	11	22	1383	0	0
5.017	1	10	502	8	9	22	1383	0	0
5.018	1	10	502	9	9	22	1383	0	0
5.019	1	10	502	10	9	24	1620	0	0
5.02	1	10	503	1	9	24	1620	0	0
5.021	1	10	503	2	9	14	775	0	0
5.022	1	10	503	3	9	14	775	0	0
5.023	1	10	503	4	9	18	967	0	0
5.024	1	10	503	5	9	18	967	0	0
5.025	1	5	503	6	4	26	1836	0	0
5.026	1	10	503	7	9	14	775	0	0
5.027	1	10	503	8	9	20	1191	0	0
5.028	1	10	503	9	9	20	1191	0	0
5.029	1	10	503	10	9	24	1620	0	0
5.03	1	10	504	1	9	24	1620	0	0
5.031	1	10	504	2	9	14	775	0	0
5.032	1	9	504	3	3	22	1383	0	0
5.033	1	10	504	4	9	22	1383	0	0
5.034	1	10	504	5	9	22	1383	0	0
5.035	1	10	504	6	9	20	1191	0	0
5.036	1	10	504	7	9	20	1191	0	0
5.037	1	10	504	8	9	18	967	0	0
5.038	1	10	504	9	9	18	967	0	0
5.039	1	10	504	10	9	20	1191	0	0
5.04	1	10	505	1	9	20	1191	0	0
5.041	1	8	505	2	11	16	903	0	0
5.042	1	4	505	3	1	24	1620	0	0
5.043	1	4	505	4	1	24	1620	0	0
5.044	1	9	505	5	3	18	967	0	0
5.045	1	10	505	6	9	18	967	0	0
5.046	1	10	505	7	9	18	967	0	0
5.047	1	10	505	8	9	22	1383	0	0
5.048	1	10	505	9	9	22	1383	0	0
5.049	1	10	505	10	9	20	1191	0	0
5.05	1	10	506	1	9	20	1191	0	0
5.051	1	9	506	2	3	14	775	0	0
5.052	1	9	506	3	3	20	1191	0	0
5.053	1	9	506	4	3	20	1191	0	0
5.054	1	9	506	5	3	22	1383	0	0
5.055	1	9	506	6	3	22	1383	0	0
5.056	1	9	506	7	3	24	1620	0	0
5.057	1	9	506	8	3	24	1620	0	0
5.058	1	9	506	9	3	18	967	0	0
5.059	1	8	506	10	11	22	1383	0	0
5.06	1	8	507	1	11	22	1383	0	0
5.061	1	10	507	2	9	16	903	0	0
5.062	1	10	507	3	9	16	903	0	0
5.063	1	10	507	4	9	22	1383	0	0
5.064	1	10	507	5	9	22	1383	0	0
5.065	1	10	507	6	9	18	967	0	0
5.066	1	10	507	7	9	18	967	0	0
5.067	1	10	507	8	9	16	903	0	0
5.068	1	10	507	9	9	16	903	0	0
5.069	1	10	507	10	9	24	1620	0	0
5.07	1	10	508	1	9	24	1620	0	0
5.071	1	10	508	2	9	18	967	0	0
5.072	1	10	508	3	9	18	967	0	0
5.073	1	10	508	4	9	22	1383	0	0
5.074	1	10	508	5	9	22	1383	0	0
5.075	1	10	508	6	9	26	1836	0	0
5.076	1	10	508	7	9	26	1836	0	0
5.077	1	10	508	8	9	24	1620	0	0
5.078	1	10	508	9	9	24	1620	0	0
5.079	1	10	508	10	9	20	1191	0	0
5.08	1	10	509	1	9	20	1191	0	0
5.081	1	7	509	2	2	20	1191	0	0
5.082	1	9	509	3	3	20	1191	0	0
5.083	1	10	509	4	9	22	1383	0	0
5.084	1	10	509	5	9	22	1383	0	0
5.085	1	10	509	6	9	22	1383	0	0
5.086	1	10	509	7	9	22	1383	0	0
5.087	1	4	509	8	1	20	1191	0	0
5.088	1	5	509	9	4	22	1383	0	0
5.089	1	10	509	10	9	24	1620	0	0
5.09	1	10	510	1	9	24	1620	0	0
5.091	1	10	510	2	9	26	1836	0	0
5.092	1	10	510	3	9	26	1836	0	0
5.093	1	10	510	4	9	22	1383	0	0
5.094	1	10	510	5	9	22	1383	0	0
5.095	1	9	510	6	3	18	967	0	0
5.096	1	10	510	7	9	12	597	0	0
5.097	1	10	510	8	9	18	967	0	0
5.098	1	10	510	9	9	18	967	0	0
5.099	1	10	510	10	9	18	967	0	0
5.1	1	10	511	1	9	18	967	0	0
5.101	1	10	511	2	9	16	903	0	0
5.102	1	9	511	3	3	24	1620	0	0
5.103	1	9	511	4	3	24	1620	0	0
5.104	1	10	511	5	9	18	967	0	0
5.105	1	10	511	6	9	18	967	0	0
5.106	1	10	511	7	9	18	967	0	0
5.107	1	10	511	8	9	22	1383	0	0
5.108	1	10	511	9	9	22	1383	0	0
5.109	1	10	511	10	9	24	1620	0	0
5.11	1	10	512	1	9	24	1620	0	0
5.111	1	10	512	2	9	18	967	0	0
5.112	1	10	512	3	9	18	967	0	0
5.113	1	10	512	4	9	16	903	0	0
5.114	1	10	512	5	9	16	903	0	0
5.115	1	10	512	6	9	24	1620	0	0
5.116	1	10	512	7	9	24	1620	0	0
5.117	1	10	512	8	9	20	1191	0	0
5.118	1	10	512	9	9	20	1191	0	0
5.119	1	10	512	10	9	18	967	0	0
5.12	1	10	513	1	9	18	967	0	0
5.121	1	10	513	2	9	22	1383	0	0
5.122	1	10	513	3	9	22	1383	0	0
5.123	1	10	513	4	9	20	1191	0	0
5.124	1	10	513	5	9	20	1191	0	0
5.125	1	10	513	6	9	20	1191	0	0
5.126	1	10	513	7	9	20	1191	0	0
5.127	1	10	513	8	9	24	1620	0	0
5.128	1	10	513	9	9	24	1620	0	0
5.129	1	10	513	10	9	20	1191	0	0
5.13	1	10	514	1	9	20	1191	0	0
5.131	1	9	514	2	3	20	1191	0	0
5.132	1	9	514	3	3	20	1191	0	0
5.133	1	10	514	4	9	18	967	0	0
5.134	1	10	514	5	9	18	967	0	0
5.135	1	7	514	6	2	24	1620	0	0
5.136	1	10	514	7	9	14	775	0	0
5.137	1	10	514	8	9	20	1191	0	0
5.138	1	10	514	9	9	20	1191	0	0
5.139	1	10	514	10	9	24	1620	0	0
5.14	1	10	515	1	9	24	1620	0	0
5.141	1	10	515	2	9	20	1191	0	0
5.142	1	10	515	3	9	20	1191	0	0
5.143	1	6	515	4	12	28	2196	0	0
5.144	1	6	515	5	12	28	2196	0	0
5.145	1	8	515	6	11	28	2196	0	0
5.146	1	8	515	7	11	28	2196	0	0
5.147	1	8	515	8	11	24	1620	0	0
5.148	1	8	515	9	11	24	1620	0	0
5.149	1	10	515	10	9	20	1191	0	0
5.15	1	10	516	1	9	20	1191	0	0
5.151	1	10	516	2	9	14	775	0	0
5.152	1	10	516	3	9	14	775	0	0
5.153	1	10	516	4	9	20	1191	0	0
5.154	1	10	516	5	9	20	1191	0	0
5.155	1	10	516	6	9	22	1383	0	0
5.156	1	10	516	7	9	22	1383	0	0
5.157	1	10	516	8	9	18	967	0	0
5.158	1	10	516	9	9	18	967	0	0
5.159	1	10	516	10	9	14	775	0	0
5.16	1	10	517	1	9	14	775	0	0
5.161	1	10	517	2	9	22	1383	0	0
5.162	1	10	517	3	9	22	1383	0	0
5.163	1	10	517	4	9	26	1836	0	0
5.164	1	10	517	5	9	26	1836	0	0
5.165	1	10	517	6	9	28	2196	0	0
5.166	1	10	517	7	9	28	2196	0	0
5.167	1	10	517	8	9	24	1620	0	0
5.168	1	10	517	9	9	24	1620	0	0
5.169	1	10	517	10	9	20	1191	0	0
5.17	1	9	518	1	3	28	2196	0	0
5.171	1	9	518	2	3	28	2196	0	0
5.172	1	9	518	3	3	24	1620	0	0
5.173	1	10	518	4	9	20	1191	0	0
5.174	1	10	518	5	9	20	1191	0	0
5.175	1	10	518	6	9	14	775	0	0
5.176	1	10	518	7	9	14	775	0	0
5.177	1	10	518	8	9	18	967	0	0
5.178	1	10	518	9	9	18	967	0	0
5.179	1	10	518	10	9	16	903	0	0
5.18	1	10	519	1	9	16	903	0	0
5.181	1	10	519	2	9	18	967	0	0
5.182	1	10	519	3	9	18	967	0	0
5.183	1	9	519	4	3	22	1383	0	0
5.184	1	9	519	5	3	26	1836	0	0
5.185	1	9	519	6	3	26	1836	0	0
5.186	1	10	519	7	9	18	967	0	0
5.187	1	10	519	8	9	22	1383	0	0
5.188	1	10	519	9	9	22	1383	0	0
5.189	1	10	519	10	9	14	775	0	0
5.19	1	10	520	1	9	14	775	0	0
5.191	1	10	520	2	9	18	967	0	0
5.192	1	10	520	3	9	18	967	0	0
5.193	1	10	520	4	9	18	967	0	0
5.194	1	10	520	5	9	18	967	0	0
5.195	1	10	520	6	9	18	967	0	0
5.196	1	10	520	7	9	18	967	0	0
5.197	1	10	520	8	9	22	1383	0	0
5.198	1	10	520	9	9	22	1383	0	0
5.199	1	10	520	10	9	20	1191	0	0
5.2	1	10	521	1	9	20	1191	0	0
5.201	1	10	521	2	9	20	1191	0	0
5.202	1	10	521	3	9	20	1191	0	0
5.203	1	10	521	4	9	18	967	0	0
5.204	1	9	521	5	3	28	2196	0	0
5.205	1	9	521	6	3	28	2196	0	0
5.206	1	10	521	7	9	20	1191	0	0
5.207	1	9	521	8	3	26	1836	0	0
5.208	1	10	521	9	9	16	903	0	0
5.209	1	10	521	10	9	18	967	0	0
5.21	1	10	522	1	9	18	967	0	0
5.211	1	10	522	2	9	14	775	0	0
5.212	1	10	522	3	9	14	775	0	0
5.213	1	10	522	4	9	14	775	0	0
5.214	1	10	522	5	9	14	775	0	0
5.215	1	10	522	6	9	16	903	0	0
5.216	1	10	522	7	9	16	903	0	0
5.217	1	10	522	8	9	20	1191	0	0
5.218	1	10	522	9	9	20	1191	0	0
5.219	1	10	522	10	9	26	1836	0	0
5.22	1	10	523	1	9	26	1836	0	0
5.221	1	10	523	2	9	22	1383	0	0
5.222	1	10	523	3	9	22	1383	0	0
5.223	1	10	523	4	9	18	967	0	0
5.224	1	10	523	5	9	18	967	0	0
5.225	1	10	523	6	9	20	1191	0	0
5.226	1	10	523	7	9	20	1191	0	0
5.227	1	8	523	8	11	24	1620	0	0
5.228	1	8	523	9	11	24	1620	0	0
5.229	1	10	523	10	9	18	967	0	0
5.23	1	9	524	1	3	24	1620	0	0
5.231	1	9	524	2	3	24	1620	0	0
5.232	1	9	524	3	3	22	1383	0	0
5.233	1	10	524	4	9	18	967	0	0
5.234	1	10	524	5	9	18	967	0	0
5.235	1	10	524	6	9	24	1620	0	0
5.236	1	10	524	7	9	24	1620	0	0
5.237	1	10	524	8	9	18	967	0	0
5.238	1	10	524	9	9	18	967	0	0
5.239	1	7	524	10	2	22	1383	0	0
5.24	1	10	525	1	9	12	597	0	0
5.241	1	8	525	2	11	18	967	0	0
5.242	1	8	525	3	11	18	967	0	0
5.243	1	4	525	4	1	20	1191	0	0
5.244	1	9	525	5	3	14	775	0	0
5.245	1	9	525	6	3	14	775	0	0
5.246	1	9	525	7	3	20	1191	0	0
5.247	1	10	525	8	9	24	1620	0	0
5.248	1	10	525	9	9	24	1620	0	0
5.249	1	10	525	10	9	24	1620	0	0
5.25	1	10	526	1	9	24	1620	0	0
5.251	1	7	526	2	2	20	1191	0	0
5.252	1	9	526	3	3	16	903	0	0
5.253	1	10	526	4	9	18	967	0	0
5.254	1	10	526	5	9	18	967	0	0
5.255	1	9	526	6	3	18	967	0	0
5.256	1	9	526	7	3	18	967	0	0
5.257	1	10	526	8	9	18	967	0	0
5.258	1	10	526	9	9	18	967	0	0
5.259	1	9	526	10	3	20	1191	0	0
5.26	1	9	527	1	3	22	1383	0	0
5.261	1	10	527	2	9	22	1383	0	0
5.262	1	10	527	3	9	22	1383	0	0
5.263	1	10	527	4	9	22	1383	0	0
5.264	1	10	527	5	9	22	1383	0	0
5.265	1	7	527	6	2	24	1620	0	0
5.266	1	7	527	7	2	22	1383	0	0
5.267	1	10	527	8	9	18	967	0	0
5.268	1	10	527	9	9	18	967	0	0
5.269	1	10	527	10	9	14	775	0	0
5.27	1	10	528	1	9	14	775	0	0
5.271	1	7	528	2	2	22	1383	0	0
5.272	1	9	528	3	3	24	1620	0	0
5.273	1	9	528	4	3	24	1620	0	0
5.274	1	9	528	5	3	22	1383	0	0
5.275	1	10	528	6	9	22	1383	0	0
5.276	1	10	528	7	9	22	1383	0	0
5.277	1	10	528	8	9	16	903	0	0
5.278	1	10	528	9	9	16	903	0	0
5.279	1	9	528	10	3	22	1383	0	0
5.28	1	9	529	1	3	24	1620	0	0
5.281	1	9	529	2	3	24	1620	0	0
5.282	1	10	529	3	9	18	967	0	0
5.283	1	9	529	4	3	20	1191	0	0
5.284	1	9	529	5	3	18	967	0	0
5.285	1	10	529	6	9	22	1383	0	0
5.286	1	10	529	7	9	22	1383	0	0
5.287	1	10	529	8	9	18	967	0	0
5.288	1	10	529	9	9	18	967	0	0
5.289	1	10	529	10	9	22	1383	0	0
5.29	1	10	530	1	9	22	1383	0	0
5.291	1	10	530	2	9	22	1383	0	0
5.292	1	10	530	3	9	22	1383	0	0
5.293	1	8	530	4	11	22	1383	0	0
5.294	1	8	530	5	11	22	1383	0	0
5.295	1	10	530	6	9	16	903	0	0
